danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,chorus_hit,sections,decade,target
0.735,0.715,-8.98,0.0695,0.41,0.0,0.277,0.978,90.407,61587,33.37259,3,00s,0
0.443,0.495,-12.501,0.0439,0.0848,0.0,0.936,0.564,111.528,155853,55.13997,5,70s,1
0.238,0.755,-6.259,0.0383,0.00159,0.84,0.179,0.456,177.065,140280,54.15794,3,70s,0
0.616,0.515,-11.476,0.0323,0.58,0.0,0.211,0.593,135.52,201987,25.21617,10,60s,1
0.157,0.58,-12.5,0.0438,0.762,0.925,0.124,0.183,191.214,424867,32.68671,15,00s,0
0.696,0.459,-8.464,0.0303,0.691,0.0331,0.138,0.849,119.069,165440,48.25455,9,60s,1
0.43,0.299,-14.231,0.043,0.673,0.85,0.135,0.194,80.216,130960,30.64111,7,60s,0
0.636,0.787,-10.976,0.118,0.035,0.000193,0.223,0.462,140.84,124573,36.14389,7,60s,1
0.564,0.929,-4.398,0.044,0.00117,2.67e-05,0.245,0.432,109.999,335860,34.55087,15,10s,0
0.34,0.477,-12.165,0.0476,0.649,0.762,0.193,0.219,178.089,177775,58.79819,8,60s,0
0.62,0.369,-10.905,0.0297,0.74,0.0,0.124,0.883,100.613,188560,25.67581,9,90s,0
0.142,0.413,-7.455,0.0325,0.46,0.9,0.122,0.152,101.569,129693,42.30418,6,60s,0
0.343,0.544,-8.08,0.0316,0.444,0.0,0.636,0.39,69.166,131147,30.70368,6,60s,1
0.627,0.918,-8.268,0.0585,0.119,2.19e-06,0.173,0.655,110.929,230560,32.96662,10,90s,1
0.656,0.88,-4.137,0.0287,0.184,0.00609,0.272,0.88,114.613,291587,55.13778,12,90s,1
0.183,0.998,-3.673,0.195,6.68e-06,0.0016,0.0538,0.0389,136.832,517773,34.42092,25,10s,0
0.534,0.115,-22.465,0.0467,0.876,0.00912,0.118,0.364,101.586,157760,49.36218,9,60s,1
0.551,0.899,-4.584,0.0476,0.0498,0.0,0.0861,0.865,190.004,239453,37.12607,12,00s,0
0.74,0.301,-11.975,0.0467,0.428,0.0,0.0782,0.669,113.61,177000,34.63204,11,60s,1
0.464,0.761,-10.457,0.0355,0.0301,2.63e-05,0.288,0.82,100.794,142027,39.90134,4,60s,0
0.43,0.147,-15.644,0.0333,0.964,0.24,0.122,0.177,110.868,321067,94.42576,14,10s,0
0.642,0.515,-7.986,0.0319,0.52,0.0,0.169,0.853,81.036,143200,56.53437,7,60s,1
0.557,0.35,-11.038,0.293,0.63,0.0,0.212,0.369,107.721,1300864,18.41394,62,70s,0
0.622,0.721,-7.797,0.028,0.0281,0.705,0.175,0.177,95.039,186293,49.47674,7,90s,0
0.431,0.0795,-20.631,0.0652,0.726,0.000178,0.52,0.478,119.707,57733,38.08893,4,60s,0
0.481,0.519,-12.769,0.0503,0.166,0.0,0.104,0.761,79.878,178801,31.4001,9,70s,0
0.635,0.847,-3.152,0.447,0.533,0.0,0.154,0.568,166.072,234650,45.04949,11,10s,1
0.388,0.383,-13.996,0.0326,0.696,4.43e-05,0.967,0.521,109.725,192427,23.9696,9,60s,1
0.797,0.739,-11.789,0.0408,0.179,0.000532,0.126,0.851,111.034,211000,18.19323,10,80s,0
0.657,0.552,-11.905,0.041,0.288,0.891,0.198,0.784,129.122,95520,43.83145,6,60s,0
0.745,0.737,-12.103,0.0634,0.837,0.0241,0.255,0.765,118.48,196907,58.14193,9,70s,1
0.637,0.189,-10.726,0.0471,0.721,0.0,0.0939,0.695,120.142,255002,25.95091,14,70s,1
0.326,0.492,-8.334,0.0358,0.837,0.817,0.11,0.719,93.243,160800,70.81221,7,60s,0
0.384,0.695,-11.147,0.0561,0.00817,0.00351,0.94,0.784,186.872,328600,23.83955,17,70s,0
0.671,0.152,-14.363,0.104,0.764,6.51e-05,0.117,0.509,125.04,234600,38.14854,13,80s,0
0.612,0.799,-4.603,0.0275,0.00898,0.0,0.172,0.687,125.976,188253,27.92239,8,10s,1
0.522,0.626,-7.337,0.0304,0.334,0.0,0.194,0.744,99.707,172693,50.55153,8,60s,1
0.194,0.169,-18.268,0.0401,0.889,0.909,0.101,0.0597,86.351,151000,31.7144,8,80s,0
0.621,0.875,-6.555,0.0565,0.209,0.0,0.0872,0.73,129.093,153933,25.20173,10,60s,1
0.583,0.713,-11.227,0.0281,0.056,3.04e-05,0.0502,0.697,113.189,199600,56.79835,9,80s,1
0.334,0.608,-9.827,0.0715,0.523,0.0,0.227,0.381,136.302,163320,22.23541,9,60s,1
0.398,0.62,-17.521,0.0517,0.779,0.888,0.0878,0.705,161.327,149547,37.85225,9,70s,0
0.77,0.403,-12.051,0.0844,0.117,3.51e-05,0.319,0.448,82.626,301867,21.04165,12,90s,1
0.271,0.974,-7.345,0.124,0.000177,0.00356,0.896,0.137,138.153,273893,28.12768,13,80s,0
0.687,0.793,-3.577,0.0333,0.305,3.23e-06,0.1,0.673,100.991,206507,21.24818,9,10s,1
0.68,0.888,-5.308,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,169587,28.6756,6,10s,1
0.145,0.167,-21.377,0.0289,0.807,0.0506,0.117,0.117,84.766,66101,27.23322,5,60s,0
0.371,0.758,-5.679,0.036,0.0958,0.0,0.116,0.452,77.81,239680,23.37595,12,80s,1
0.326,0.743,-5.139,0.0352,0.0491,0.0,0.0874,0.459,80.475,241867,43.51418,10,00s,1
0.41,0.174,-17.554,0.0339,0.923,0.885,0.172,0.338,84.61,377587,20.21841,20,60s,0
0.749,0.948,-6.36,0.0353,0.669,0.768,0.0352,0.942,116.699,325467,31.27784,17,90s,0
0.321,0.697,-6.266,0.057,0.405,0.000155,0.0721,0.234,146.161,305667,31.11678,14,90s,0
0.504,0.0238,-26.117,0.0893,0.994,0.901,0.0786,0.353,130.499,119933,22.57709,3,90s,0
0.794,0.793,-4.521,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,48.15807,7,10s,1
0.706,0.39,-13.673,0.0324,0.0221,3.81e-05,0.0944,0.839,90.584,217533,45.90757,9,70s,1
0.165,0.941,-5.514,0.0544,3.43e-06,0.676,0.155,0.646,199.862,180867,21.59541,10,00s,0
0.629,0.248,-16.026,0.0307,0.627,0.00011,0.0884,0.372,136.896,337133,37.23618,15,80s,1
0.609,0.445,-9.129,0.106,0.603,6.77e-06,0.104,0.166,118.393,228707,25.01289,11,00s,1
0.663,0.43,-11.202,0.0337,0.758,0.000111,0.206,0.482,111.941,133640,48.85328,8,70s,0
0.489,0.992,-3.172,0.091,0.000272,0.0,0.398,0.154,97.494,242546,67.83231,7,00s,0
0.711,0.937,-3.235,0.0536,0.236,0.0481,0.51,0.931,126.067,279346,33.29581,12,90s,1
0.511,0.377,-11.948,0.0241,0.312,5.17e-06,0.0531,0.409,95.341,313267,18.01459,16,90s,1
0.675,0.61,-13.811,0.085,0.0852,0.0188,0.159,0.344,131.037,253800,50.65732,13,70s,1
0.484,0.671,-6.696,0.0247,0.00546,2.16e-05,0.115,0.288,96.118,236293,74.05869,8,00s,1
0.65,0.921,-6.014,0.0359,0.000798,0.0298,0.134,0.648,119.8,322867,25.35654,17,80s,1
0.559,0.509,-10.494,0.0286,0.792,0.0,0.169,0.809,142.759,210040,35.47714,9,70s,1
0.26,0.176,-21.547,0.0551,0.752,0.857,0.0749,0.0386,120.418,327907,42.6312,19,80s,0
0.556,0.571,-10.669,0.0256,0.23,0.000278,0.121,0.673,105.943,165307,38.79583,7,60s,0
0.515,0.0567,-27.078,0.0443,0.692,0.859,0.291,0.0893,117.275,127840,68.99631,6,70s,0
0.415,0.482,-12.265,0.0838,0.388,0.427,0.7,0.67,138.913,348787,48.60202,13,60s,0
0.401,0.968,-6.681,0.124,0.000294,0.000451,0.121,0.278,90.226,105133,51.03063,5,90s,0
0.362,0.295,-15.692,0.0362,0.811,0.000314,0.0986,0.306,74.333,181000,26.15053,10,60s,1
0.583,0.197,-12.77,0.0632,0.993,0.169,0.131,0.71,101.688,127227,17.22211,9,60s,0
0.488,0.569,-7.323,0.0294,0.076,1.06e-06,0.0796,0.153,71.92,244507,22.57192,11,00s,1
0.378,0.677,-8.63,0.0298,0.0635,0.0,0.183,0.648,106.071,135693,37.83062,7,60s,1
0.21,0.0402,-25.404,0.0535,0.934,0.965,0.0999,0.149,68.207,214085,32.71956,10,10s,0
0.208,0.00643,-44.347,0.0433,0.992,0.935,0.0849,0.476,66.291,768173,81.05146,27,00s,0
0.465,0.395,-11.837,0.0372,0.506,0.001,0.0948,0.594,129.207,407960,54.07264,13,70s,0
0.569,0.463,-12.441,0.0284,0.237,0.733,0.148,0.218,109.039,190000,23.13921,13,00s,0
0.191,0.0481,-28.431,0.0392,0.977,0.991,0.0981,0.0492,86.855,131533,33.17499,8,60s,0
0.683,0.725,-8.43,0.0305,0.208,4.29e-06,0.0323,0.916,128.241,170133,34.3821,10,70s,0
0.172,0.272,-11.726,0.0354,0.985,0.0972,0.16,0.386,83.202,155440,51.5939,7,70s,0
0.287,0.959,-4.654,0.16,6.87e-06,0.334,0.204,0.224,111.375,285093,72.49558,9,00s,0
0.472,0.937,-5.464,0.0639,0.375,0.000101,0.325,0.324,179.999,246726,78.56159,8,10s,0
0.557,0.473,-9.294,0.0262,0.261,3.95e-05,0.0658,0.56,79.368,150227,25.01468,8,70s,1
0.755,0.631,-4.751,0.302,0.552,0.0,0.5,0.433,94.571,178213,35.19643,7,10s,1
0.321,0.1,-21.575,0.0308,0.976,0.885,0.105,0.0895,81.683,217382,43.4238,11,10s,0
0.908,0.758,-4.753,0.174,0.0687,0.0,0.0783,0.87,148.015,297840,27.13821,14,00s,1
0.765,0.535,-7.229,0.0265,0.22,2.55e-05,0.104,0.548,105.019,183720,27.77035,10,00s,1
0.576,0.318,-14.366,0.0286,0.661,7.47e-06,0.167,0.41,103.493,161907,49.61621,8,70s,1
0.425,0.934,-4.072,0.0468,0.00167,0.000245,0.209,0.606,138.229,215880,18.04686,10,90s,0
0.465,0.0198,-23.743,0.0695,0.98,0.00937,0.141,0.183,152.195,361933,51.53951,17,00s,0
0.502,0.646,-7.086,0.0648,0.345,0.0,0.17,0.636,84.98,251933,33.33357,9,80s,0
0.791,0.792,-10.869,0.0496,1.86e-05,0.204,0.0781,0.576,135.031,315023,26.10256,17,10s,0
0.617,0.322,-10.969,0.0314,0.521,0.0,0.222,0.606,112.241,143067,26.31829,7,60s,1
0.812,0.874,-6.015,0.0905,0.109,2.48e-05,0.214,0.47,120.025,229973,31.07451,10,00s,1
0.532,0.842,-5.754,0.0503,0.0409,0.0,0.217,0.67,90.187,243667,21.37562,11,00s,1
0.543,0.81,-4.275,0.0368,0.14,1.23e-05,0.145,0.395,76.978,278613,74.97608,7,10s,1
0.361,0.438,-11.139,0.0779,0.553,4.52e-05,0.107,0.765,191.823,242500,24.81038,14,70s,1
0.598,0.65,-14.281,0.0402,0.019,0.0477,0.0775,0.595,90.673,280467,58.45844,10,80s,0
0.125,0.673,-15.758,0.0793,0.00267,0.884,0.787,0.0242,84.743,128894,37.39985,7,80s,0
0.631,0.953,-3.739,0.0343,0.0241,0.0155,0.108,0.422,141.99,273803,41.01193,16,10s,1
0.489,0.751,-4.308,0.0354,0.225,0.903,0.107,0.959,82.79,130760,58.78255,6,60s,0
0.482,0.325,-13.417,0.0358,0.344,0.00012,0.122,0.663,115.806,154133,58.46686,8,60s,0
0.335,0.625,-7.462,0.0386,0.164,0.0,0.0708,0.346,150.277,241107,53.84087,10,10s,1
0.822,0.54,-6.479,0.0319,0.282,0.019,0.162,0.596,102.981,215351,35.64086,12,80s,0
0.635,0.712,-4.998,0.0283,0.0811,0.0,0.322,0.423,91.024,257960,44.31221,9,90s,1
0.522,0.37,-8.364,0.0253,0.651,0.0,0.142,0.653,105.826,148533,68.00337,6,60s,1
0.835,0.387,-14.589,0.137,0.396,0.218,0.0927,0.653,118.52,231960,17.01137,10,70s,0
0.513,0.923,-3.639,0.0683,0.0289,0.0,0.177,0.367,98.986,257093,59.57782,8,10s,0
0.677,0.682,-6.879,0.0361,0.0405,0.0,0.0351,0.875,106.279,192107,49.29236,11,00s,1
0.317,0.328,-13.844,0.0325,0.985,0.0202,0.273,0.709,84.499,131240,32.88468,7,60s,0
0.78,0.77,-8.42,0.0695,0.159,0.715,0.0318,0.963,95.214,130973,18.88372,8,60s,1
0.733,0.395,-11.959,0.0366,0.279,2.37e-06,0.468,0.661,96.085,276067,45.71957,8,90s,1
0.303,0.0706,-24.031,0.0467,0.995,0.861,0.0717,0.324,174.091,293893,52.80449,17,60s,0
0.0908,0.246,-17.455,0.0385,0.89,0.991,0.0832,0.031,86.447,829693,23.40207,45,90s,0
0.478,0.061,-20.536,0.0403,0.928,0.000934,0.111,0.412,79.349,137000,51.73449,8,70s,0
0.299,0.941,-9.79,0.0686,0.207,0.0,0.299,0.334,180.35,169067,62.12278,6,80s,0
0.558,0.957,-3.999,0.0488,0.0376,0.868,0.231,0.683,124.978,292547,29.79587,10,00s,0
0.66,0.688,-12.563,0.0304,0.216,0.0016,0.0685,0.718,87.126,220427,64.39439,7,80s,1
0.46,0.69,-8.576,0.0307,0.145,0.0786,0.0985,0.618,180.089,269107,42.46978,9,00s,0
0.732,0.463,-6.972,0.0287,0.374,0.0,0.194,0.397,95.971,212607,67.42189,9,10s,1
0.45,0.445,-12.153,0.0595,0.644,2.55e-06,0.124,0.812,152.148,258320,31.61739,8,10s,0
0.363,0.582,-6.698,0.0286,0.486,4.3e-06,0.457,0.894,101.681,191773,31.46058,8,60s,1
0.607,0.497,-7.017,0.0374,0.38,0.0,0.0681,0.407,125.951,345133,22.18457,20,90s,1
0.271,0.762,-6.277,0.275,0.0719,0.0,0.143,0.41,80.248,288895,49.06984,12,10s,1
0.431,0.443,-12.655,0.0357,0.713,0.0,0.213,0.425,137.16,229493,34.47052,12,70s,1
0.307,0.155,-16.583,0.0356,0.99,0.776,0.106,0.118,100.539,44852,5.58179,3,60s,0
0.612,0.796,-10.885,0.0395,0.124,0.00477,0.0888,0.895,124.854,233400,36.37169,11,80s,1
0.875,0.683,-5.88,0.124,0.0336,4.61e-06,0.705,0.685,104.848,240133,37.88198,12,00s,1
0.874,0.84,-11.199,0.0512,0.668,0.00447,0.223,0.966,134.844,144267,51.29532,6,70s,0
0.759,0.794,-5.594,0.197,0.0416,0.000147,0.0801,0.658,93.485,278773,23.2208,13,90s,0
0.764,0.528,-4.082,0.0588,0.468,0.0,0.0811,0.422,123.936,189253,28.84529,10,10s,1
0.318,0.406,-7.866,0.0313,0.789,0.0,0.59,0.524,90.99,193733,37.04384,9,60s,0
0.311,0.744,-4.615,0.0436,0.00998,0.0,0.0799,0.336,179.076,221480,27.38095,9,00s,0
0.63,0.344,-9.397,0.0341,0.732,0.0,0.214,0.458,128.145,112200,35.91382,5,60s,0
0.313,0.39,-19.883,0.103,0.7,0.793,0.112,0.0661,82.166,153667,72.81012,7,70s,0
0.417,0.344,-14.508,0.0449,0.877,0.0421,0.39,0.338,119.827,96933,35.92444,6,60s,0
0.72,0.734,-4.515,0.0316,0.0856,0.0,0.303,0.37,115.999,298053,79.26504,12,00s,1
0.477,0.704,-6.176,0.0309,0.00276,0.0485,0.309,0.159,192.005,328627,30.10903,13,00s,0
0.568,0.878,-5.094,0.0933,0.0309,4.26e-06,0.213,0.725,171.723,237293,45.28361,9,10s,1
0.712,0.688,-7.997,0.535,0.208,0.0,0.677,0.933,87.455,200493,38.37972,10,00s,0
0.487,0.793,-7.629,0.147,0.0826,0.249,0.0612,0.0615,172.282,55987,5.38553,3,70s,0
0.202,0.297,-15.457,0.0397,0.287,0.0,0.0694,0.124,63.554,1095600,17.81437,30,70s,0
0.457,0.574,-16.066,0.259,0.793,0.0,0.759,0.709,109.195,196333,37.54967,9,70s,0
0.614,0.68,-4.58,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,84.8676,8,10s,1
0.554,0.361,-14.35,0.0257,0.142,0.0,0.123,0.278,136.625,231320,20.87243,9,90s,1
0.204,0.0331,-23.232,0.0353,0.453,0.0657,0.111,0.0396,107.01,145000,29.91906,6,60s,0
0.28,0.0532,-21.6,0.0424,0.88,0.525,0.128,0.173,137.176,390707,46.13748,16,60s,0
0.583,0.477,-13.947,0.0777,0.958,0.00914,0.306,0.729,126.007,459085,46.41223,16,10s,0
0.602,0.79,-4.46,0.0355,0.026,7.43e-05,0.162,0.274,108.008,259080,36.65321,9,10s,1
0.237,0.337,-16.845,0.0384,1.35e-06,0.978,0.0829,0.0407,60.84,66425,49.43927,4,70s,0
0.429,0.473,-9.188,0.031,0.605,0.0,0.138,0.409,170.416,160053,38.986,9,60s,0
0.178,0.723,-13.593,0.239,0.764,0.356,0.311,0.0391,76.466,328000,71.48132,14,60s,0
0.75,0.721,-5.997,0.188,0.531,0.0,0.122,0.623,87.254,286040,22.07142,14,90s,1
0.595,0.952,-2.842,0.16,0.557,0.0,0.366,0.77,160.003,186711,22.31986,10,10s,0
0.464,0.374,-13.555,0.0319,0.819,0.0,0.301,0.575,100.933,221000,42.77961,7,60s,0
0.695,0.977,-2.953,0.162,0.429,0.897,0.263,0.61,108.135,154280,35.64085,9,70s,1
0.451,0.973,-3.615,0.1,0.0019,0.122,0.0893,0.652,140.642,259867,84.12263,9,70s,1
0.529,0.359,-11.257,0.0345,0.772,0.000965,0.114,0.327,128.87,225613,47.4279,9,70s,1
0.395,0.408,-14.888,0.0301,0.981,0.898,0.0773,0.651,182.76,243840,50.48384,11,00s,0
0.27,0.0915,-22.044,0.0414,0.932,0.00995,0.224,0.154,120.06,240640,60.39018,12,00s,0
0.289,0.972,-9.813,0.116,0.43,0.00515,0.811,0.0889,122.483,157267,55.92233,7,90s,0
0.63,0.767,-11.201,0.23,0.299,0.0,0.278,0.637,125.74,183653,53.51538,8,60s,0
0.712,0.967,-5.206,0.047,0.0771,0.0,0.356,0.895,145.024,287733,34.10485,17,90s,1
0.368,0.403,-12.699,0.0288,0.703,7.66e-06,0.202,0.338,135.384,212667,36.94592,8,70s,1
0.33,0.858,-5.134,0.0552,0.052,0.0,0.0752,0.923,161.385,122627,27.08669,8,60s,1
0.638,0.818,-10.204,0.0376,0.107,0.00283,0.191,0.821,104.37,267067,36.88147,12,70s,1
0.808,0.665,-4.085,0.136,0.00134,0.488,0.11,0.523,128.027,234375,24.87043,10,10s,0
0.342,0.487,-11.273,0.0275,0.0816,0.0,0.0786,0.368,108.603,242827,42.62046,11,80s,1
0.978,0.409,-14.453,0.333,0.0113,0.0,0.136,0.9,125.005,287560,24.39363,16,80s,0
0.418,0.913,-7.207,0.117,0.00355,0.0,0.066,0.572,88.986,163320,32.66484,8,70s,0
0.312,0.0541,-21.633,0.0513,0.943,0.0,0.233,0.562,87.091,112100,39.17112,8,60s,0
0.615,0.185,-23.902,0.0317,0.629,4.14e-05,0.0872,0.826,110.702,88960,38.74588,4,70s,0
0.527,0.902,-8.631,0.156,0.00483,0.0092,0.3,0.181,110.059,427520,21.522,21,90s,0
0.502,0.239,-12.21,0.0513,0.626,0.193,0.0739,0.401,82.801,198107,30.79593,10,90s,0
0.686,0.536,-9.908,0.0274,0.161,4.97e-05,0.063,0.558,91.503,363333,19.99232,15,90s,1
0.456,0.832,-8.053,0.0344,0.115,0.00902,0.342,0.964,165.245,213280,47.96546,12,70s,1
0.65,0.306,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056,31.96861,10,80s,1
0.595,0.676,-6.145,0.0462,0.511,0.0,0.0923,0.856,112.674,168467,47.89384,6,60s,0
0.755,0.522,-16.551,0.0667,0.0436,0.00892,0.123,0.751,104.251,236478,16.05729,10,80s,0
0.851,0.516,-10.16,0.13,0.00551,0.317,0.112,0.88,130.603,206760,28.75141,9,70s,0
0.814,0.672,-12.068,0.0619,0.0435,0.0,0.061,0.933,109.394,300000,62.5223,14,70s,1
0.438,0.559,-10.725,0.0457,0.667,0.0161,0.0524,0.585,105.369,910227,25.99429,35,60s,0
0.0935,0.989,-3.154,0.158,4.05e-06,0.807,0.147,0.108,175.469,174747,60.72929,10,00s,0
0.793,0.5,-13.108,0.0319,0.028,1.96e-05,0.186,0.833,123.017,243160,39.34949,12,90s,1
0.496,0.508,-9.899,0.0539,0.897,0.0911,0.295,0.821,120.991,251773,24.44008,15,60s,0
0.206,0.164,-19.474,0.0459,0.875,0.0135,0.26,0.229,84.406,304000,15.61678,15,80s,0
0.375,0.921,-5.387,0.239,0.0012,0.00509,0.27,0.455,121.208,206853,21.80397,14,80s,1
0.308,0.9,-6.267,0.131,0.00029,0.391,0.152,0.533,117.398,243733,94.54607,9,00s,0
0.324,0.416,-8.92,0.0368,0.262,3.69e-05,0.11,0.151,113.986,236053,30.90261,13,10s,1
0.318,0.418,-6.865,0.0416,0.475,0.0,0.143,0.282,83.823,145373,37.23673,7,60s,0
0.671,0.685,-5.762,0.05,0.00165,0.0,0.398,0.368,118.449,245680,51.90841,9,00s,1
0.8,0.72,-7.839,0.051,0.251,0.0127,0.0866,0.955,105.677,270787,19.73058,9,70s,1
0.392,0.375,-8.933,0.034,0.389,0.0,0.075,0.103,177.484,250067,48.77043,12,90s,1
0.777,0.638,-12.358,0.0292,0.0527,5.05e-05,0.0493,0.796,108.077,258133,39.25278,10,80s,1
0.613,0.934,-3.711,0.0342,0.0406,0.000313,0.0882,0.776,107.273,283267,39.25126,11,90s,0
0.756,0.572,-7.019,0.0763,0.0478,0.0,0.0853,0.417,102.986,204400,50.88531,8,10s,1
0.382,0.118,-19.076,0.0493,0.763,0.955,0.0679,0.0336,100.223,512627,64.20256,17,80s,0
0.501,0.661,-8.87,0.0281,0.027,0.0832,0.107,0.233,101.012,343627,24.14417,16,70s,0
0.667,0.678,-8.18,0.0264,0.164,9.32e-05,0.118,0.92,110.444,175533,36.73965,7,60s,1
0.601,0.47,-13.341,0.0291,0.63,6.99e-05,0.281,0.88,110.735,146707,24.08391,7,60s,0
0.35,0.457,-13.514,0.0401,0.713,0.0065,0.1,0.314,145.936,203293,29.79239,10,70s,0
0.326,0.119,-21.263,0.0359,0.943,0.915,0.0988,0.269,113.045,38360,9.17335,3,70s,0
0.242,0.416,-8.988,0.0301,0.00229,0.839,0.401,0.079,79.094,345991,31.61932,12,90s,0
0.594,0.635,-9.404,0.0273,0.687,0.000172,0.0496,0.969,96.239,128173,58.68131,5,60s,1
0.465,0.507,-11.979,0.032,0.233,0.0,0.228,0.334,113.91,232093,39.7265,10,80s,1
0.573,0.853,-9.047,0.071,0.0989,0.0,0.299,0.776,93.524,227147,25.7138,11,70s,1
0.176,0.742,-5.543,0.0376,0.0058,0.0628,0.775,0.168,135.204,307453,29.88173,11,80s,1
0.532,0.452,-10.654,0.043,0.892,0.00113,0.127,0.203,129.895,218288,69.25215,7,10s,1
0.332,0.385,-9.309,0.0312,0.731,0.0,0.142,0.174,135.685,181733,30.81022,9,70s,1
0.632,0.572,-12.34,0.0248,0.0213,0.0,0.138,0.716,101.917,222747,63.35347,9,80s,1
0.197,0.243,-13.387,0.0466,0.869,0.957,0.0963,0.234,117.667,80987,18.15987,3,70s,0
0.909,0.448,-9.021,0.147,0.000505,7.83e-06,0.0558,0.878,130.094,309847,38.90839,15,10s,1
0.694,0.947,-3.91,0.0546,0.00621,0.0395,0.133,0.518,105.019,208733,24.02736,9,00s,1
0.397,0.59,-14.264,0.12,0.65,0.747,0.323,0.148,151.59,254400,27.58164,13,00s,0
0.189,0.415,-12.316,0.0312,0.587,0.873,0.178,0.246,64.945,182080,29.90633,8,70s,0
0.641,0.615,-7.475,0.389,0.0367,0.0,0.105,0.411,68.938,240147,38.38141,12,00s,1
0.795,0.719,-3.187,0.0804,0.0796,0.0,0.321,0.847,99.854,240867,19.91894,11,00s,1
0.803,0.711,-7.217,0.3,0.0157,0.000372,0.0461,0.735,199.283,442240,42.90586,19,90s,0
0.758,0.654,-10.98,0.04,0.662,0.0197,0.199,0.962,97.657,281749,36.62777,15,00s,1
0.231,0.122,-22.277,0.059,0.986,0.963,0.0669,0.0358,69.17,287280,28.64623,14,70s,0
0.292,0.992,-6.281,0.176,0.00172,3.99e-05,0.444,0.206,147.822,195133,13.99851,11,80s,0
0.467,0.619,-6.046,0.0345,0.216,0.0,0.0886,0.346,167.907,236107,43.52123,12,00s,1
0.67,0.558,-9.159,0.0251,0.238,0.0,0.106,0.63,80.511,173493,41.44192,8,90s,1
0.259,0.346,-14.652,0.0363,0.962,0.827,0.232,0.184,83.2,268333,34.13796,12,60s,0
0.667,0.614,-4.995,0.0314,0.0663,0.0,0.111,0.161,113.979,214533,43.23048,8,10s,1
0.483,0.343,-12.824,0.0406,0.965,0.764,0.124,0.558,118.538,195413,56.98002,6,00s,0
0.457,0.854,-9.227,0.11,0.124,0.82,0.0885,0.551,166.298,225080,47.50205,11,80s,0
0.693,0.441,-13.275,0.0567,0.169,0.000102,0.153,0.963,132.529,120373,46.659,6,60s,1
0.508,0.868,-10.034,0.0624,0.103,0.000185,0.949,0.639,149.41,659000,43.08309,18,80s,0
0.425,0.291,-10.554,0.0315,0.814,0.0,0.143,0.393,114.574,157160,50.9319,7,60s,1
0.627,0.933,-5.176,0.225,0.14,0.464,0.325,0.254,169.873,231294,51.19082,8,10s,0
0.741,0.71,-9.377,0.0612,0.00404,0.00194,0.099,0.747,97.329,287267,30.95564,14,90s,1
0.709,0.841,-6.143,0.0519,0.19,0.000195,0.0686,0.961,117.538,130987,22.95233,10,60s,1
0.39,0.967,-1.946,0.0644,0.000758,1.74e-05,0.302,0.488,151.944,188840,27.00804,6,00s,1
0.491,0.776,-3.887,0.0393,0.314,0.0,0.146,0.428,154.988,202547,37.86861,9,00s,1
0.323,0.14,-18.132,0.0411,0.994,0.903,0.0798,0.0745,68.569,700147,125.60439,26,80s,0
0.469,0.528,-7.995,0.0322,0.116,0.00337,0.116,0.749,98.582,141507,16.83993,9,10s,0
0.799,0.876,-3.661,0.242,0.0424,1.08e-06,0.308,0.525,91.35,288333,19.83852,12,90s,1
0.579,0.299,-8.729,0.0304,0.84,4.71e-05,0.117,0.194,89.463,158213,28.93306,9,60s,1
0.671,0.624,-7.115,0.0259,0.43,7.78e-06,0.0691,0.652,112.709,212413,35.00611,9,70s,1
0.675,0.588,-11.031,0.0457,0.492,9.45e-06,0.0953,0.94,82.949,153147,81.38612,5,60s,1
0.62,0.779,-10.159,0.0407,0.00454,0.86,0.0952,0.96,134.501,568827,22.63804,19,70s,1
0.703,0.855,-4.822,0.0328,0.205,9.84e-05,0.514,0.883,120.307,221773,43.61079,7,90s,1
0.753,0.343,-20.695,0.0605,0.975,0.88,0.0935,0.964,152.213,182573,29.83901,11,70s,0
0.526,0.707,-6.693,0.0375,0.000997,4.55e-05,0.322,0.571,107.45,203082,78.17108,8,10s,0
0.605,0.482,-9.354,0.03,0.338,6.42e-05,0.197,0.894,124.327,144147,42.06926,5,60s,1
0.527,0.242,-10.702,0.0298,0.918,2.85e-05,0.144,0.533,93.435,171533,33.02451,7,60s,0
0.596,0.62,-6.133,0.039,0.0122,0.0,0.82,0.102,80.029,271600,48.90803,9,00s,1
0.689,0.746,-6.92,0.0453,0.000109,0.697,0.0562,0.902,120.508,456587,39.08382,15,90s,1
0.577,0.621,-8.217,0.0262,0.099,0.0,0.0945,0.78,94.982,168533,27.97243,8,60s,1
0.465,0.886,-9.477,0.0807,4.64e-05,0.0271,0.325,0.954,185.595,254642,37.72739,11,90s,1
0.603,0.156,-19.628,0.0387,0.955,0.791,0.317,0.661,106.002,152573,46.50104,6,80s,0
0.384,0.987,-4.121,0.118,2.16e-05,0.00871,0.371,0.218,74.963,224800,45.35299,8,10s,0
0.599,0.67,-9.705,0.0408,0.222,0.0,0.14,0.829,122.509,126120,36.66049,7,60s,1
